session_id	ts	article	choice	query	question
9a8448a5934e4586	2017-08-07T10:26:57Z	Super Why!	timeout	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
1aa690561282b2bf	2017-08-07T10:27:03Z	Flower	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
2791b67a3f1e9475	2017-08-07T10:27:29Z	Web search engine	timeout	search engine	If you searched for '...', would this article be relevant?
34d4b455092b4338	2017-08-07T10:28:40Z	Item-item collaborative filtering	no	10 items or fewer	If you searched for '...', would this article be a good result?
cf7672d754ca1329	2017-08-07T10:28:45Z	Flower	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
b495ebf267794e87	2017-08-07T10:30:13Z	Buster Keaton	no	block buster	If you searched for '...', would this article be a good result?
69c27515fb578533	2017-08-07T10:31:31Z	V for Vendetta (film)	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
94cffd04a30fb295	2017-08-07T10:31:38Z	List of fictional double agents	timeout	sailor soldier tinker spy	If someone searched for '...', would they want to read this article?
6160e4a7d5aab406	2017-08-07T10:32:21Z	V (comics)	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
c405430c3164295f	2017-08-07T10:32:38Z	How Do You Sleep? (John Lennon song)	dismiss	yesterday beetles	If someone searched for '...', would they want to read this article?
f84b5553bd71eeba	2017-08-07T10:32:51Z	V for Vendetta	yes	who is v for vendetta?	If you searched for '...', would this article be relevant?
9bfe78cdd74650a9	2017-08-07T10:33:58Z	The Stars and Stripes Forever	timeout	star and stripes	Would you click on this page when searching for '...'?
007825cc5d561bc7	2017-08-07T10:34:47Z	The White Stripes	timeout	star and stripes	Would you click on this page when searching for '...'?
36372c92a969b0b2	2017-08-07T10:37:10Z	V (comics)	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
87149b08538615cc	2017-08-07T10:37:22Z	Search engine optimization	timeout	search engine	If you searched for '...', would this article be relevant?
001f48fe71fa1c01	2017-08-07T10:38:03Z	Item 47	timeout	10 items or fewer	Would you click on this page when searching for '...'?
a31262fa568fb88d	2017-08-07T10:39:16Z	Fewer vs. less	timeout	10 items or fewer	If you searched for '...', would this article be relevant?
54a40a955a662544	2017-08-07T10:39:24Z	Blockbuster	timeout	block buster	If you searched for '...', would this article be a good result?
82debbdd912f9961	2017-08-07T10:40:04Z	Genius (website)	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
a874ccea4cf39cbf	2017-08-07T10:40:42Z	Flower	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
01bc164566554366	2017-08-07T10:41:33Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
e8973f9ae2436020	2017-08-07T10:41:36Z	Search engine marketing	timeout	search engine	If you searched for '...', would this article be relevant?
e6109029e2507908	2017-08-07T10:42:07Z	Search engine marketing	timeout	search engine	If you searched for '...', would this article be relevant?
4bbcff5e7b77a60d	2017-08-07T10:43:45Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	Would you click on this page when searching for '...'?
3dd8f4bb0905d756	2017-08-07T10:43:47Z	List of search engines	timeout	search engine	If you searched for '...', would this article be a good result?
82157338bec4c096	2017-08-07T10:43:58Z	V (comics)	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
5fb77cc0dd9ca81f	2017-08-07T10:44:22Z	Fewer vs. less	yes	10 items or fewer	If someone searched for '...', would they want to read this article?
bc51e58117a4e5f9	2017-08-07T10:45:02Z	Fewer vs. less	no	10 items or fewer	If someone searched for '...', would they want to read this article?
23c3b8a45d70b5b9	2017-08-07T10:47:05Z	Goat	timeout	why is a baby goat a kid?	Would you click on this page when searching for '...'?
b1905a8a67be18e9	2017-08-07T10:47:57Z	Item-item collaborative filtering	timeout	10 items or fewer	Would you click on this page when searching for '...'?
ec28ed0195b66125	2017-08-07T10:48:11Z	High IQ society	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
1a4b4d9d06a79852	2017-08-07T10:48:29Z	Flower	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
242bab53711a3295	2017-08-07T10:49:03Z	Web search engine	yes	search engine	Would you click on this page when searching for '...'?
0167d631638cad35	2017-08-07T10:51:27Z	Super Why!	timeout	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
d2f68e8bff46de18	2017-08-07T10:51:54Z	Ian Bannen	timeout	sailor soldier tinker spy	If you searched for '...', would this article be a good result?
2ec23d58895c1256	2017-08-07T10:52:32Z	Buster Keaton	no	block buster	If someone searched for '...', would they want to read this article?
de6465bd4411b614	2017-08-07T10:52:37Z	Super Why!	timeout	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
0a74d73c4678b4f2	2017-08-07T10:53:54Z	Private language argument	timeout	yesterday beetles	If someone searched for '...', would they want to read this article?
f964b770886bf537	2017-08-07T10:54:42Z	Flower	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
1217d7139a4bf569	2017-08-07T10:55:35Z	Buster Keaton	no	block buster	If you searched for '...', would this article be a good result?
0c6fff68adc43d08	2017-08-07T10:56:24Z	Fewer vs. less	no	10 items or fewer	Would you click on this page when searching for '...'?
21b3ae8e8e7eaabd	2017-08-07T10:57:06Z	Stripes (film)	timeout	star and stripes	If you searched for '...', would this article be a good result?
b0d789f3541255a7	2017-08-07T10:57:56Z	Search engine optimization	timeout	search engine	If you searched for '...', would this article be relevant?
933b73f4a084d264	2017-08-07T10:57:59Z	Buster Keaton	timeout	block buster	If you searched for '...', would this article be a good result?
d4cc7c2daf81bc15	2017-08-07T10:59:56Z	Super Why!	no	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
d66a60a601cd82be	2017-08-07T11:00:13Z	V for Vendetta	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
21a11342376461e2	2017-08-07T11:00:14Z	Fewer vs. less	timeout	10 items or fewer	If you searched for '...', would this article be relevant?
365cdcfac7ca1d53	2017-08-07T11:01:22Z	Buster Keaton	timeout	block buster	If someone searched for '...', would they want to read this article?
8896f5613172aa01	2017-08-07T11:01:35Z	Search engine marketing	timeout	search engine	If someone searched for '...', would they want to read this article?
64a16c15abc07ca1	2017-08-07T11:02:24Z	Buster Keaton	timeout	block buster	If you searched for '...', would this article be relevant?
f53504cf2bf53225	2017-08-07T11:05:39Z	V (comics)	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
64a16c15abc07ca1	2017-08-07T11:08:42Z	Buster Keaton	timeout	block buster	Would you click on this page when searching for '...'?
66fbfffb55b9206e	2017-08-07T11:09:33Z	Genius (website)	timeout	what is a genius iq?	If you searched for '...', would this article be a good result?
7eea2c628af49928	2017-08-07T11:09:37Z	Item 47	timeout	10 items or fewer	If someone searched for '...', would they want to read this article?
7a43a2d564caa1b2	2017-08-07T11:09:39Z	Search engine optimization	timeout	search engine	If someone searched for '...', would they want to read this article?
77785a7e1ead8b13	2017-08-07T11:10:02Z	Flower	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
357a624221c4e2dc	2017-08-07T11:10:14Z	Barney & Friends	no	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
64a16c15abc07ca1	2017-08-07T11:10:41Z	Buster Keaton	no	block buster	If someone searched for '...', would they want to read this article?
baee806e833f2626	2017-08-07T11:11:01Z	Magic item (Dungeons & Dragons)	timeout	10 items or fewer	If you searched for '...', would this article be a good result?
904174a8a82dc16c	2017-08-07T11:11:14Z	The White Stripes	timeout	star and stripes	If you searched for '...', would this article be a good result?
8d1d5b16572dd091	2017-08-07T11:11:16Z	Web search engine	timeout	search engine	If someone searched for '...', would they want to read this article?
fce8af295e1d875c	2017-08-07T11:12:41Z	Flower	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
90a210c4dd000289	2017-08-07T11:12:42Z	Private language argument	timeout	yesterday beetles	If you searched for '...', would this article be relevant?
2aec20f1d519d35f	2017-08-07T11:13:35Z	List of search engines	timeout	search engine	If you searched for '...', would this article be relevant?
3522347e8d410adb	2017-08-07T11:16:01Z	Web search engine	no	search engine	If you searched for '...', would this article be a good result?
0ffa5dc7619cb63d	2017-08-07T11:16:05Z	Item 47	timeout	10 items or fewer	If someone searched for '...', would they want to read this article?
44b8eb455ecf28d1	2017-08-07T11:16:52Z	Genius	no	what is a genius iq?	If you searched for '...', would this article be relevant?
0ffa5dc7619cb63d	2017-08-07T11:17:05Z	Item 47	timeout	10 items or fewer	If someone searched for '...', would they want to read this article?
93a5199e9d4af9dc	2017-08-07T11:18:54Z	Block Buster!	timeout	block buster	If you searched for '...', would this article be relevant?
106d793ff9dbc0c7	2017-08-07T11:19:34Z	Britain in Bloom	timeout	how do flowers bloom?	Would you click on this page when searching for '...'?
edb1c9d6c0ff6dba	2017-08-07T11:20:00Z	Diss (music)	timeout	yesterday beetles	If you searched for '...', would this article be relevant?
856face9e0ac9c3b	2017-08-07T11:20:01Z	Stripes (film)	no	star and stripes	If someone searched for '...', would they want to read this article?
1a1eb941956a2cae	2017-08-07T11:20:10Z	IQ classification	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
b65ea7e8966bef91	2017-08-07T11:22:15Z	Audio search engine	timeout	search engine	If you searched for '...', would this article be a good result?
64be1bc1f8784d65	2017-08-07T11:22:30Z	Goat	no	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
7e56e2dad06904c1	2017-08-07T11:26:58Z	Tinker Tailor Soldier Spy	timeout	sailor soldier tinker spy	Would you click on this page when searching for '...'?
ea9437d18ecb37b4	2017-08-07T11:28:38Z	V (comics)	yes	who is v for vendetta?	If you searched for '...', would this article be a good result?
abbcef8e238af8e4	2017-08-07T11:29:10Z	Web search engine	timeout	search engine	If someone searched for '...', would they want to read this article?
453373876b864008	2017-08-07T11:30:02Z	Flowers in the Attic	no	how do flowers bloom?	Would you click on this page when searching for '...'?
156c9a0ef56d1457	2017-08-07T11:31:38Z	Fewer vs. less	timeout	10 items or fewer	Would you click on this page when searching for '...'?
28e05755e5ecba02	2017-08-07T11:31:39Z	Oliver Hardy filmography	no	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
0f2197391e6daa9b	2017-08-07T11:31:45Z	Fewer vs. less	yes	10 items or fewer	If someone searched for '...', would they want to read this article?
28e05755e5ecba02	2017-08-07T11:32:58Z	Oliver Hardy filmography	timeout	why is a baby goat a kid?	Would you click on this page when searching for '...'?
7acea0cbc225d444	2017-08-07T11:34:14Z	IQ classification	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
7618a11f98bb4fcc	2017-08-07T11:34:20Z	Stripes (film)	timeout	star and stripes	If someone searched for '...', would they want to read this article?
afb3a7e7f2de2b06	2017-08-07T11:34:57Z	Item 47	timeout	10 items or fewer	If you searched for '...', would this article be relevant?
dc4981b41fbc5258	2017-08-07T11:35:32Z	Buster Keaton	timeout	block buster	If you searched for '...', would this article be a good result?
11cda16b5ed6124c	2017-08-07T11:35:33Z	Web search engine	timeout	search engine	If someone searched for '...', would they want to read this article?
60db6a9559f9d3e7	2017-08-07T11:36:09Z	Search engine optimization	timeout	search engine	If you searched for '...', would this article be a good result?
634f15ff329b4aa2	2017-08-07T11:38:30Z	Web search engine	timeout	search engine	If you searched for '...', would this article be relevant?
9502a1945c0f7956	2017-08-07T11:40:31Z	The White Stripes	no	star and stripes	If someone searched for '...', would they want to read this article?
1d7afbd6fbcb2a06	2017-08-07T11:40:37Z	Goat	timeout	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
a98ba83cf44144ae	2017-08-07T11:41:13Z	Buster Keaton	timeout	block buster	Would you click on this page when searching for '...'?
22c030ee734ba4d1	2017-08-07T11:42:50Z	Buster Keaton	timeout	block buster	If someone searched for '...', would they want to read this article?
