session_id	ts	article	choice	query	question
11b7f908eea93331	2017-08-15T23:22:32Z	Genius	timeout	what is a genius iq?	If you searched for '...', would this article be a good result?
75009b637ce80e30	2017-08-15T23:22:42Z	Diss (music)	unsure	yesterday beetles	If you searched for '...', would this article be a good result?
144851867265f3b5	2017-08-15T23:22:54Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If you searched for '...', would this article be relevant?
63cdde1a55d6d793	2017-08-15T23:24:21Z	V for Vendetta (film)	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
1795231fafbc8a04	2017-08-15T23:26:03Z	V for Vendetta (film)	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
e0f19dfafa05b177	2017-08-15T23:27:05Z	High IQ society	timeout	what is a genius iq?	If someone searched for '...', would they want to read this article?
1b26dce4f9eb6dce	2017-08-15T23:27:28Z	The White Stripes	timeout	star and stripes	If someone searched for '...', would they want to read this article?
144851867265f3b5	2017-08-15T23:31:23Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If you searched for '...', would this article be a good result?
cb3c9b5cb9e547f9	2017-08-15T23:31:46Z	Genius	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
e48be3207cbae76b	2017-08-15T23:32:35Z	The Stars and Stripes Forever	timeout	star and stripes	If someone searched for '...', would they want to read this article?
7d2f9aa5e2dd5f05	2017-08-15T23:36:09Z	Super Why!	unsure	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
37dcef996880d80e	2017-08-15T23:38:30Z	Genius	timeout	what is a genius iq?	If someone searched for '...', would they want to read this article?
65f32e40b251cd92	2017-08-15T23:40:50Z	Tinker Tailor Soldier Spy	timeout	sailor soldier tinker spy	If you searched for '...', would this article be relevant?
46601ad7e2074760	2017-08-15T23:41:03Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If you searched for '...', would this article be a good result?
ee0d7c6f65468124	2017-08-15T23:42:18Z	V for Vendetta (film)	yes	who is v for vendetta?	If you searched for '...', would this article be relevant?
45b05b25a3c2dad9	2017-08-15T23:45:16Z	Super Why!	timeout	why is a baby goat a kid?	Would you click on this page when searching for '...'?
ee0d7c6f65468124	2017-08-15T23:45:35Z	V for Vendetta (film)	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
8899298ab4758dcf	2017-08-15T23:46:59Z	IQ classification	yes	what is a genius iq?	If you searched for '...', would this article be a good result?
c2a226b24b269ec2	2017-08-15T23:49:15Z	V for Vendetta (film)	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
5bbe24c6a3ff9a1f	2017-08-15T23:49:16Z	Stripes (film)	timeout	star and stripes	If you searched for '...', would this article be relevant?
c1372ecb10b19915	2017-08-15T23:53:55Z	IQ classification	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
0ea4977e14005f03	2017-08-15T23:54:36Z	The Stars and Stripes Forever	timeout	star and stripes	Would you click on this page when searching for '...'?
5cd8e58557a47cbb	2017-08-15T23:57:37Z	High IQ society	unsure	what is a genius iq?	Would you click on this page when searching for '...'?
966168bbe7c68c6f	2017-08-15T23:57:53Z	V for Vendetta (film)	no	who is v for vendetta?	If you searched for '...', would this article be relevant?
04bf8cc128a08a8c	2017-08-15T23:58:43Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If someone searched for '...', would they want to read this article?
699f8bbfd64fbb30	2017-08-15T23:59:26Z	V (comics)	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
38f2b7260c7eaf97	2017-08-15T23:59:44Z	Genius	yes	what is a genius iq?	If someone searched for '...', would they want to read this article?
4213f7c6aa1f2e89	2017-08-16T00:01:38Z	Item 47	timeout	10 items or fewer	Would you click on this page when searching for '...'?
5cd8e58557a47cbb	2017-08-16T00:04:00Z	IQ classification	timeout	what is a genius iq?	If you searched for '...', would this article be relevant?
ba08b77bc5bc1abd	2017-08-16T00:06:06Z	Super Why!	no	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
95c2377cbf8e7344	2017-08-16T00:07:11Z	Goat	timeout	why is a baby goat a kid?	Would you click on this page when searching for '...'?
c966a0e1b28424c6	2017-08-16T00:07:29Z	Stripes (film)	timeout	star and stripes	If you searched for '...', would this article be relevant?
9f21120557322707	2017-08-16T00:07:39Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If you searched for '...', would this article be relevant?
a3511c3faf792698	2017-08-16T00:07:59Z	IQ classification	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
b2a662e8881510f7	2017-08-16T00:11:11Z	The Collected Stories of Philip K. Dick	timeout	yesterday beetles	If someone searched for '...', would they want to read this article?
c53d8bce63c67e49	2017-08-16T00:14:18Z	Super Why!	timeout	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
16aa26b79d1eca15	2017-08-16T00:14:49Z	Super Why!	no	why is a baby goat a kid?	Would you click on this page when searching for '...'?
a54007e67c248697	2017-08-16T00:16:02Z	Fewer vs. less	timeout	10 items or fewer	If someone searched for '...', would they want to read this article?
59dc12cc6087b0a4	2017-08-16T00:16:09Z	Diss (music)	timeout	yesterday beetles	If you searched for '...', would this article be relevant?
961866da2261ee34	2017-08-16T00:17:29Z	Tinker Tailor Soldier Spy	timeout	sailor soldier tinker spy	If you searched for '...', would this article be relevant?
16aa26b79d1eca15	2017-08-16T00:18:03Z	Super Why!	dismiss	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
b9518bbb2df576d6	2017-08-16T00:18:15Z	Super Why!	dismiss	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
b9518bbb2df576d6	2017-08-16T00:18:15Z	Super Why!	no	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
0cf9d07e2eaa8972	2017-08-16T00:22:37Z	The Kids from Room 402	timeout	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
0a5e75065c5aa3ce	2017-08-16T00:23:03Z	Search engine optimization	unsure	search engine	Would you click on this page when searching for '...'?
eb6df64c6e7ccb9e	2017-08-16T00:23:18Z	The Stars and Stripes Forever	yes	star and stripes	If you searched for '...', would this article be a good result?
acc412da74f1fe90	2017-08-16T00:23:52Z	V for Vendetta (film)	no	who is v for vendetta?	If you searched for '...', would this article be relevant?
f0904d6e5a80bfeb	2017-08-16T00:25:02Z	V (comics)	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
2428e0342fd9986f	2017-08-16T00:25:49Z	List of V for Vendetta characters	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
28b993c0a2a9a399	2017-08-16T00:28:05Z	V (comics)	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
f64bdbab76f0ca45	2017-08-16T00:28:12Z	List of V for Vendetta characters	timeout	who is v for vendetta?	If you searched for '...', would this article be a good result?
09ea717ace2671fc	2017-08-16T00:28:13Z	V (comics)	unsure	who is v for vendetta?	Would you click on this page when searching for '...'?
479cf9a5b0673fa7	2017-08-16T00:29:37Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
6a01e403706dc53e	2017-08-16T00:29:52Z	Ian Bannen	timeout	sailor soldier tinker spy	Would you click on this page when searching for '...'?
368f258af8d1c868	2017-08-16T00:29:57Z	V for Vendetta	timeout	who is v for vendetta?	If you searched for '...', would this article be a good result?
059674d724bfc36f	2017-08-16T00:34:50Z	Flowers in the Attic (1987 film)	timeout	how do flowers bloom?	Would you click on this page when searching for '...'?
3d897f9119107383	2017-08-16T00:35:15Z	V (comics)	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
f43d0854124fa396	2017-08-16T00:35:36Z	V (comics)	timeout	who is v for vendetta?	If you searched for '...', would this article be a good result?
2cfd21cb5eaadbd9	2017-08-16T00:36:02Z	The Stars and Stripes Forever	timeout	star and stripes	If someone searched for '...', would they want to read this article?
0f6f7e8040420706	2017-08-16T00:38:47Z	V for Vendetta	timeout	who is v for vendetta?	If you searched for '...', would this article be a good result?
0cf9d07e2eaa8972	2017-08-16T00:40:08Z	The Kids from Room 402	unsure	why is a baby goat a kid?	Would you click on this page when searching for '...'?
e435ecc7944d65e1	2017-08-16T00:40:25Z	The White Stripes	timeout	star and stripes	If someone searched for '...', would they want to read this article?
9043f79ada107e86	2017-08-16T00:42:04Z	V (comics)	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
6578ba6deafea10a	2017-08-16T00:43:41Z	IQ classification	timeout	what is a genius iq?	If you searched for '...', would this article be relevant?
fda113dcd47d9924	2017-08-16T00:45:10Z	Genius	timeout	what is a genius iq?	If someone searched for '...', would they want to read this article?
f43d0854124fa396	2017-08-16T00:45:12Z	List of V for Vendetta characters	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
c575d64f3ed1b832	2017-08-16T00:45:35Z	V for Vendetta (film)	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
fb9e440bffa10a53	2017-08-16T00:46:18Z	List of V for Vendetta characters	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
acc412da74f1fe90	2017-08-16T00:47:50Z	V for Vendetta (film)	timeout	who is v for vendetta?	If you searched for '...', would this article be a good result?
92fec35c7ed73b93	2017-08-16T00:49:01Z	Super Why!	timeout	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
640872d5439a8477	2017-08-16T00:49:18Z	Diss (music)	timeout	yesterday beetles	Would you click on this page when searching for '...'?
ed90732f13310595	2017-08-16T00:49:23Z	Flowers in the Attic	no	how do flowers bloom?	Would you click on this page when searching for '...'?
a2d526bad85c628e	2017-08-16T00:49:34Z	Flowers in the Attic	unsure	how do flowers bloom?	If you searched for '...', would this article be relevant?
46e8b83b82f258e5	2017-08-16T00:50:43Z	10-foot user interface	timeout	10 items or fewer	Would you click on this page when searching for '...'?
e016651dc2626647	2017-08-16T00:50:51Z	V for Vendetta	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
f43d0854124fa396	2017-08-16T00:55:03Z	List of V for Vendetta characters	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
467ce7a92d9ab2a2	2017-08-16T00:56:49Z	Genius (website)	timeout	what is a genius iq?	If you searched for '...', would this article be relevant?
b5413908dc0deb53	2017-08-16T00:58:00Z	Fewer vs. less	timeout	10 items or fewer	If you searched for '...', would this article be a good result?
04736465652043a8	2017-08-16T01:01:47Z	Audio search engine	unsure	search engine	Would you click on this page when searching for '...'?
cebed19801cfc087	2017-08-16T01:02:06Z	The White Stripes	no	star and stripes	If you searched for '...', would this article be relevant?
b31ff49dce9a389d	2017-08-16T01:05:52Z	List of V for Vendetta characters	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
be7188f6db70d7af	2017-08-16T01:07:32Z	The Stars and Stripes Forever	timeout	star and stripes	Would you click on this page when searching for '...'?
bdbe1fca5510db27	2017-08-16T01:13:42Z	Web search engine	timeout	search engine	Would you click on this page when searching for '...'?
8090ca49d32ecc78	2017-08-16T01:14:02Z	V (comics)	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
54a33f6c9403f1e2	2017-08-16T01:14:24Z	List of V for Vendetta characters	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
14fa98e9fb399ac5	2017-08-16T01:14:27Z	IQ classification	timeout	what is a genius iq?	If you searched for '...', would this article be a good result?
4857d3396c984905	2017-08-16T01:15:39Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If you searched for '...', would this article be a good result?
ddc49cfbc762049e	2017-08-16T01:16:05Z	Tinker, Tailor	timeout	sailor soldier tinker spy	If you searched for '...', would this article be relevant?
c3ad06505e1ca08b	2017-08-16T01:17:27Z	Flowers in the Attic	no	how do flowers bloom?	Would you click on this page when searching for '...'?
ecc2e6d7c8578d7a	2017-08-16T01:20:09Z	Super Why!	timeout	why is a baby goat a kid?	Would you click on this page when searching for '...'?
acd72ca673c0799a	2017-08-16T01:20:55Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
97d72803f1751591	2017-08-16T01:25:54Z	Super Why!	timeout	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
077528f370691c1c	2017-08-16T01:26:38Z	V (comics)	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
